Date,Close
,TSLA
2025-03-14,249.97999572753906
2025-03-17,238.00999450683594
2025-03-18,225.30999755859375
2025-03-19,235.86000061035156
2025-03-20,236.25999450683594
2025-03-21,248.7100067138672
2025-03-24,278.3900146484375
2025-03-25,288.1400146484375
2025-03-26,272.05999755859375
2025-03-27,273.1300048828125
2025-03-28,263.54998779296875
2025-03-31,259.1600036621094
2025-04-01,268.4599914550781
2025-04-02,282.760009765625
2025-04-03,267.2799987792969
2025-04-04,239.42999267578125
2025-04-07,233.2899932861328
2025-04-08,221.86000061035156
2025-04-09,272.20001220703125
2025-04-10,252.39999389648438
2025-04-11,252.30999755859375
2025-04-14,252.35000610351562
2025-04-15,254.11000061035156
2025-04-16,241.5500030517578
2025-04-17,241.3699951171875
2025-04-21,227.5
2025-04-22,237.97000122070312
2025-04-23,250.74000549316406
2025-04-24,259.510009765625
2025-04-25,284.95001220703125
2025-04-28,285.8800048828125
2025-04-29,292.0299987792969
2025-04-30,282.1600036621094
2025-05-01,280.5199890136719
2025-05-02,287.2099914550781
2025-05-05,280.260009765625
2025-05-06,275.3500061035156
2025-05-07,276.2200012207031
2025-05-08,284.82000732421875
2025-05-09,298.260009765625
2025-05-12,318.3800048828125
2025-05-13,334.07000732421875
2025-05-14,347.67999267578125
2025-05-15,342.82000732421875
2025-05-16,349.9800109863281
2025-05-19,342.0899963378906
2025-05-20,343.82000732421875
2025-05-21,334.6199951171875
2025-05-22,341.0400085449219
2025-05-23,339.3399963378906
2025-05-27,362.8900146484375
